x,y,token
-5.3902903,-6.897358,choice
-21.759003,-11.579514,heir
-33.084362,-20.793669,assume
-35.650017,-3.8604755,unlikely
-43.001846,21.391033,assistance
-50.253212,7.7342057,apprehension
-52.971325,27.43722,aunt
2.6630404,4.5287895,capricious
-45.53008,0.076959856,governed
-9.314554,-2.3514042,nature
-31.440826,-2.093803,caprice
3.6788714,-21.396793,strong
-40.94746,-6.2792454,affect
14.587949,54.563637,saw
-34.452267,-13.664174,report
48.50321,-10.077239,fine
-49.9596,15.420233,sufficiently
-43.1016,13.098268,belonging
-55.226944,1.4471697,merits
-49.480923,10.554694,prospects
-14.702024,8.452906,common
-59.27628,26.912827,frank_churchill
-35.88296,10.45023,lively
-49.28397,23.881662,curiosity
-26.44073,-19.636148,prevailed
-40.008476,-2.9425747,compliment
-14.931216,-6.355086,achieved
-14.004666,10.159631,generally
-51.29333,24.246616,proposed
-43.75481,0.19020249,proper
9.43576,37.485653,voice
-57.770443,29.677677,perry
36.355732,-20.415699,drank
-58.209652,28.452435,miss_bates
15.227956,-43.49907,strengthened
-28.619658,-15.171254,understood
17.091436,-27.64009,written
-52.04293,-7.0947776,occasion
-9.355961,8.914305,included
-35.988613,-8.69593,mention
-22.12969,24.33099,letter
7.835123,35.761665,heard
-24.383501,2.6598098,says
-3.9357738,33.133354,course
-14.410954,-14.057325,formed
-58.96119,2.4566805,pleasing
-33.07808,18.006414,irresistible
-17.589735,7.4590645,sense
-43.842842,13.382682,addition
-50.918896,1.478383,source
-30.5387,36.23074,expression
-45.965935,-1.3190432,fortunate
-58.13023,8.19643,regret
-37.76974,16.255667,partial
34.345715,-23.792286,separation
-38.239243,-2.1843467,ill
-39.98657,-2.003137,missed
-41.883823,9.9891205,losing
3.5641716,-22.329504,feeble
-20.519905,26.88626,girls
16.131495,45.5369,energy
-56.51387,8.450693,difficulties
-41.987217,-4.5162897,convenient
31.877832,6.3766546,solitary
6.3529353,-16.80629,female
-54.790257,8.978169,circumstances
12.9095545,18.990498,approaching
-11.5139475,-18.961496,season
-40.810963,32.91441,spending
33.894917,6.8302383,evenings
-46.657253,36.16186,week
-35.356533,-3.414171,altogether
-46.609806,37.81005,hours
-38.700615,19.465826,moments
-52.80397,20.050608,enjoyment
-55.58929,14.47017,apparent
18.85117,-37.99011,taken
-47.151924,16.168734,surprize
40.66773,26.573961,centre
-52.9782,14.995619,attended
-41.3852,10.404006,giving
-28.429508,-26.860313,stay
-50.96889,19.460413,recovering
-12.978291,-19.72134,ceasing
-46.47684,38.012733,weeks
-52.655575,27.82509,compliments
-45.18633,-17.364536,neighbours
-16.320135,-19.391018,sorrowful
4.6525407,38.904713,cake
35.138508,-21.286436,eat
-2.5781176,28.12817,stomach
-15.340434,10.283223,different
-32.54732,18.8798,regarded
-41.778755,-2.9937603,unfit
-25.471552,42.820057,earnestly
-25.682098,-14.159991,tried
-49.60526,19.175528,dissuade
-10.524054,-21.947002,vain
-46.50418,-7.0261426,prevent
1.1791946,31.851595,eating
-26.5793,-1.1323624,pains
-24.134153,36.30138,consulting
-5.5566626,-11.06652,apothecary
-34.346756,11.114865,gentlemanlike
-43.734524,5.1418767,comforts
-49.066597,17.764273,applied
-51.49392,-9.870593,acknowledge
14.001018,-8.286409,against
-59.376575,7.566569,inclination
-39.402363,6.4998016,perhaps
-22.704866,2.3821974,unless
-21.86264,-14.406278,confirmation
6.3650513,20.8141,newly
9.490416,41.211143,pair
34.326744,-23.172743,eaten
-34.340813,11.570115,benevolent
-33.383892,20.821571,nerves
7.593118,10.7766,strange
-0.56270844,-19.75837,rumour
-1.9481393,13.885005,iii
-60.056816,-0.28853506,united
-12.863494,-22.757206,causes
-44.558655,13.708428,residence
-7.3033414,-0.86732024,measure
34.18341,-62.176613,families
-4.8764296,-17.857359,horror
-47.231743,28.244394,parties
-47.087925,12.20927,terms
-39.75389,24.134403,fortunately
-11.850046,4.351084,including
-46.917732,33.740852,parish
-48.92904,33.059708,donwell
-47.800762,33.711052,abbey
16.675451,0.7326149,seat
-37.130047,17.318283,comprehended
-58.465065,24.357887,persuasion
-44.989784,3.4411347,preferred
-41.563812,-1.1345671,fancied
-41.351433,6.3013115,unequal
-47.03626,27.225225,company
-29.584076,22.619036,scarcely
-42.322968,29.037764,card
26.879284,48.984642,standing
-30.560385,5.8879294,westons
-42.985134,-5.396376,liking
-43.02249,1.7432636,privilege
-20.453953,15.86884,vacant
13.856887,24.439445,blank
-45.51923,30.303844,drawing_room
6.37207,22.253502,lovely
17.981224,30.625477,thrown
0.662786,-16.63899,set
-53.83203,32.444794,mrs_goddard
-20.914593,27.173489,ladies
-53.659733,18.686033,invitation
21.89103,-44.644653,fetched
21.95511,-42.33951,carried
-40.990192,18.57911,hardship
-56.20983,30.485,bates
-14.217697,-44.12252,widow
-55.718582,-0.17958973,respect
-8.62586,7.9987884,harmless
35.880417,18.60361,under
-51.118668,3.8585234,enjoyed
-32.83418,12.071531,uncommon
-51.0754,7.9021096,degree
-16.500282,-24.368256,neither
26.90021,48.97726,stood
-39.53066,14.468105,public
-38.055347,-16.309717,favour
-51.629616,7.233033,superiority
3.554109,-42.78198,atonement
-25.801165,4.6524243,frighten
-16.277597,-34.44322,hate
-10.338728,-0.887088,outward
-16.429409,-3.4301395,boasted
0.12230442,6.7353387,beauty
-51.29875,7.54263,distinction
29.830812,26.98487,middle
15.491804,4.454417,failing
-44.921318,-5.074096,possible
19.669607,-51.930363,named
12.7115135,-3.3390973,universal
-36.280106,1.0052929,contented
-18.26261,23.068502,worked
-0.99735045,-30.516644,wonders
20.191872,12.546305,surrounded
-36.75005,11.907743,simplicity
-58.113808,15.650849,cheerfulness
-58.1785,15.696907,grateful
-49.389996,6.139915,recommendation
-4.751188,-48.85008,mine
-51.597054,7.723369,felicity
-53.350334,11.412529,suited
-14.546176,8.396398,trivial
-34.77804,14.510237,communications
-9.592976,28.732239,gossip
-37.663162,24.99537,school
-44.53894,13.089959,establishment
-45.13448,5.872293,professed
-30.374872,19.453037,sentences
3.3476536,7.0180163,refined
-46.765297,5.8899217,liberal
-34.021133,9.879432,elegant
-27.782227,-3.7389352,morality
-48.500637,5.0458183,principles
5.1289377,1.8270829,systems
45.714478,21.411188,enormous
26.260288,39.0561,screwed
-8.23271,-27.427317,vanity
-33.92332,7.8150024,honest
2.0867424,28.63194,fashioned
-47.102287,4.8882756,reasonable
-4.6818404,10.375088,quantity
-23.491243,-23.929443,sold
-17.00871,28.38378,price
16.514774,-45.960358,sent
10.749535,-39.474407,themselves
25.075283,-3.5556922,high
35.55978,-59.7579,reckoned
3.0280795,10.437006,healthy
24.499811,-13.324808,spot
21.501944,12.703923,ample
19.347887,33.618244,garden
15.153374,-17.318092,gave
-2.8288507,29.959879,plenty
-23.790003,-4.6994305,wholesome
39.355835,-12.574328,food
19.283482,30.31077,run
38.144512,-1.0660894,summer
37.864414,-1.2718539,winter
7.074007,38.849766,dressed
-28.741035,4.9225855,wonder
25.931297,17.786676,train
-19.406347,25.295933,couple
9.73083,-44.106735,church
33.96378,15.080203,plain
-30.049519,16.049866,entitled
11.790602,21.19526,occasional
-15.522338,24.05827,holiday
-39.87084,11.275492,formerly
-51.616707,18.414734,owed
-45.18798,17.012142,particular
-20.725368,20.092922,neat
10.6176195,50.453712,parlour
42.91919,28.266806,hung
27.057987,33.353767,round
-23.113157,3.113427,fancy
-38.27877,-10.509356,win
-16.401455,16.369022,fireside
-34.59464,23.39477,frequently
-45.35619,27.512146,collect
-14.878898,-33.61677,sake
-40.788193,4.7713666,concerned
-54.058308,24.783817,delighted
-54.9951,22.56845,pleased
-31.87963,9.926413,quiet
15.080528,-22.694407,women
-46.755142,16.633446,anticipated
14.504063,54.368668,looking
19.883339,28.385786,close
-22.306154,34.22449,note
-30.27703,33.00045,respectful
-58.549892,28.29588,miss_smith
-39.96578,-18.37506,request
49.169758,-44.916225,seventeen
5.2844357,-15.612478,sight
-51.718887,-1.8166898,interest
-8.127223,-46.199036,gracious
-13.867331,-9.929181,dreaded
6.719732,-8.490601,fair
-16.555878,17.431654,mansion
-60.710304,26.02005,harriet
-44.5052,-0.67619306,smith
-12.360199,16.385096,several
-38.693523,26.255186,lately
9.756401,-8.955329,raised
-42.944508,1.7912062,condition
-21.487183,-11.289308,scholar
-21.384357,21.506447,history
12.336553,2.411478,visible
-50.15842,7.6578116,acquired
14.984186,-19.668024,country
-37.904514,9.969495,happened
-40.21866,2.783708,admired
1.0593872,29.64151,plump
20.97207,11.161361,bloom
48.73018,22.681507,blue
15.874933,37.126835,eyes
53.166145,11.10108,light
50.548122,28.964184,hair
-8.677741,21.198984,regular
8.475077,21.243866,features
-51.410954,11.609624,sweetness
11.204325,1.5270305,end
-33.148567,-4.9842777,person
-51.307934,21.040728,determined
-36.52535,-13.243564,continue
15.773258,49.430286,struck
-34.00562,9.574462,remarkably
-53.572704,16.294844,engaging
-25.232578,16.116165,shy
-43.81974,-7.765745,unwilling
24.999258,43.778526,pushing
-36.57906,-15.1028385,shewing
-55.57984,15.512316,becoming
-46.06829,21.168856,seeming
-56.19294,23.725872,pleasantly
-56.15454,6.089056,admitted
-0.95317703,7.060705,impressed
-54.764164,16.522394,appearance
-46.67366,6.382718,superior
-50.566467,8.882239,style
-39.023945,-11.13044,deserve
-51.995148,-5.7488837,encouragement
23.116632,3.3734274,soft
-3.9243217,-3.6933002,graces
34.57113,-12.938044,wasted
-47.404522,6.43435,inferior
-47.150894,-0.6373229,unworthy
-18.695606,19.09714,parted
-57.799706,30.003578,martin
-2.3558967,24.111374,farm
23.517933,23.571136,coarse
-19.893467,-45.327045,knowledge
-53.389183,7.8682,elegance
-39.97283,-2.7353473,_she_
-46.01516,18.801285,notice
-27.483995,-0.06914294,bad
-45.04652,-6.875832,introduce
1.3082387,10.158777,form
-49.868824,11.079067,opinions
-46.226517,9.279126,interesting
11.179412,17.817656,busy
-33.68891,25.229013,admiring
-21.694378,36.799397,talking
-35.86532,33.963684,listening
22.6999,14.91933,forming
32.930965,37.265076,flew
-29.838642,25.021202,unusual
-29.994377,50.73267,supper
13.952832,46.990936,closed
20.035484,16.893463,watch
-14.072721,23.223835,ready
17.456364,-12.625238,moved
29.507215,43.994293,forwards
-41.436085,21.455698,alacrity
-36.96365,22.230791,impulse
-45.05124,7.671514,indifferent
-53.368736,-4.828485,credit
-32.153236,32.165314,attentively
-24.821873,-9.9786,honours
43.92012,-17.804138,meal
-44.331398,-6.5191627,recommend
-21.41572,27.380346,guests
-42.19267,8.23852,occasions
-57.155907,8.7890835,feelings
1.0934204,-21.589342,warfare
45.831112,-13.638284,cloth
23.897766,-17.497578,laid
-5.299498,6.849738,fashion
-59.40575,10.342662,conviction
-44.79514,4.695781,hospitality
-47.558117,29.034021,visitors
-19.587795,-26.310429,grieve
5.5901427,40.60989,basin
22.59104,25.506758,thin
-45.689262,-3.0215335,thorough
-57.322815,10.948764,approbation
31.881495,15.055313,clearing
-42.081303,-9.491875,propose
-1.3828458,29.268242,eggs
1.0668457,26.76241,egg
24.858467,-13.128559,boiled
-28.541695,-1.9643534,understands
28.40537,36.66586,boiling
-21.021044,-30.82389,hurt
5.552312,41.792953,bit
-31.867584,4.094122,_very_
-6.085916,-1.4223709,ours
43.07238,-0.74493533,apple
1.2419145,37.376945,tarts
-26.94163,2.7346587,advise
26.648054,35.908432,glass
36.225124,-20.735695,wine
34.51475,-4.5855145,water
-52.144165,16.083641,satisfactory
-43.142925,29.80942,sending
-47.291042,-2.7230263,intentions
-52.19064,17.267485,introduction
-29.403028,30.934023,panic
-14.73127,-23.712254,humble
-55.030537,22.478338,gratified
-40.507805,2.9049473,treated
-25.70441,25.081522,actually
-1.7342451,13.929445,iv
7.563928,30.904356,quick
-52.37511,16.213295,decided
-47.01071,25.431622,inviting
-55.796818,7.5519547,encouraging
-29.286634,7.080682,telling
-39.73101,9.105739,foreseen
35.189716,-60.00256,divisions
27.453136,-10.493258,ground
-15.756866,-10.421592,sufficed
25.103832,8.298491,varied
-48.921375,0.60735565,exercise
-44.614807,17.938456,confined
-40.15016,-2.458152,ventured
-45.508743,10.075866,valuable
-48.865707,1.2838812,approved
-22.615913,-18.610022,confirmed
-48.274265,2.4665222,designs
-53.65894,13.155392,totally
1.0361279,-6.932436,free
-49.76475,4.809452,conceit
-30.893873,-14.815886,desiring
-42.822456,17.898506,guided
-54.454132,7.188754,attachment
7.983744,-43.87336,shewed
-24.0524,-4.521602,taste
-2.2851362,-39.8776,strength
-42.95253,-1.2215633,expected
-44.83612,-2.3775966,convinced
-39.90248,-18.327639,granted
-50.78764,7.9258504,sentiment
-24.222847,22.333117,distinct
-47.292427,6.32888,independent
-45.27117,8.324546,object
-11.165093,-2.4995508,basis
-55.33932,0.5306177,esteem
-41.78528,26.623873,attempts
-9.89235,-6.291547,parents
-30.475433,-10.377687,questions
-15.81622,-10.587401,discovered
-13.606758,-29.025084,truth
-54.438713,15.111393,penetration
-27.313902,-17.692339,chose
-48.32501,21.08312,farther
-8.823284,-29.579945,teachers
-47.676514,13.560349,affairs
-45.87568,10.550939,naturally
-44.975155,25.246801,martins
-1.7386234,25.999163,mill
-46.42406,38.122017,months
-37.2335,-9.427639,describe
-45.2567,-12.8729,encouraged
-53.83113,23.25408,amused
-36.382908,6.2701936,picture
1.1175892,0.051782243,beings
-42.98886,0.82443535,enjoying
-2.3956587,-3.4204576,youthful
-31.02123,32.00401,exultation
37.993763,31.020504,upper
11.92905,-19.627085,maid
-2.4554205,24.48848,cows
6.157971,37.81989,cow
18.126633,-51.18128,called
-51.234825,-1.7897239,_her_
35.256546,-21.196787,drink
-25.613268,36.633934,:--
-14.559638,26.285501,dozen
-31.744196,6.181571,thinking
-54.169144,9.646554,immediate
-9.506977,-31.428438,cause
-30.803259,-22.633501,wrong
-52.3935,4.253086,fancying
2.130182,8.007445,appeared
-6.5453067,17.875584,narrative
-21.830595,2.2745984,case
-5.3909087,-2.8782182,sink
3.369573,-3.0185237,forever
-21.754286,3.1629348,notion
36.09043,-59.442883,number
-32.491356,-1.8598653,meaning
7.6610556,-13.797701,led
-28.83624,29.659544,evidently
-48.03147,-4.4017053,dislike
-48.76751,12.60593,share
30.360546,8.656796,walks
0.7711738,33.228973,merry
5.252609,2.1926074,games
30.209156,-40.76118,dwelt
-31.068455,4.4580297,obliging
-1.6372403,-15.782151,order
-27.921768,12.604996,shepherd
-23.563978,-8.135792,purpose
26.350948,0.2610816,sing
27.77452,1.9377443,singing
38.190453,-20.724329,flock
-28.52367,-39.547714,bid
44.47049,-15.777238,wool
-27.352856,40.93061,spoke
-33.5588,30.95016,blush
9.718343,-3.1580734,",)"
-25.269907,-28.147943,send
-24.395094,10.131578,goose
-1.6128622,24.811687,finest
-10.153853,43.575294,sunday
-42.01012,-22.821665,asked
-54.035286,31.887686,nash
15.168576,-50.020794,prince
-27.41477,-26.557802,sup
-44.179314,-8.238574,information
39.44362,35.645958,line
-23.544954,4.2687764,does
-46.494183,-22.660957,read
-16.311201,49.118965,yes
-11.9482,9.63048,reports
-7.958741,7.0577364,books
23.96434,-17.612074,lay
11.890785,50.085888,window
33.04226,22.254364,seats
-46.16503,28.215551,cards
9.114453,37.19238,aloud
-29.565262,12.893766,entertaining
5.2679152,6.157976,romance
39.07544,-3.7504623,forest
9.274306,-13.8732395,ride
49.157436,-43.384144,fifty
-3.2455583,22.130943,horseback
22.483194,-15.731445,foot
-23.096373,-35.509014,raise
-17.71231,12.121749,precisely
20.928892,34.46276,lower
17.245966,2.0943146,above
30.286785,30.757814,below
-39.77421,34.856888,june
-19.034182,29.837467,birthday
-46.64702,36.10295,fortnight
-42.849907,12.910045,settle
-32.285557,-3.1800714,seem
-39.549652,6.4952183,probably
-19.432264,-34.735138,repent
-5.8065543,-5.3735127,hence
-23.362349,-24.708958,money
-0.45621774,1.7089489,men
-44.14819,-6.516175,afford
-35.84416,-12.003592,beforehand
5.9269385,19.33709,afloat
-36.634064,23.846224,employed
-2.5952773,24.488224,stock
14.359449,-31.036726,forth
-13.89774,-29.984291,diligence
-26.681223,7.273371,talks
-25.926659,29.615955,taking
-20.546982,6.5586834,scrape
-37.10331,2.7929728,acquainted
-24.135935,-32.18922,follow
-32.230774,-33.23704,fit
-51.397594,4.4733367,misfortune
-0.9728849,-1.6825703,birth
-35.810726,3.0861526,careful
-30.541018,12.547448,associates
-16.859936,39.73515,gentleman
8.771408,53.09818,station
3.3936102,-8.578912,within
-8.150324,-16.944101,force
23.069218,41.110905,firmly
-36.432526,-6.455442,advisable
-17.07594,7.9575214,mere
-57.898968,25.860788,elizabeth
-42.652496,6.332367,educated
-40.84455,3.9059436,ignorant
-28.445911,-1.5688349,vulgar
-35.652718,32.13936,watched
-35.247883,-25.438078,speech
-54.428257,17.094437,alarming
-31.947542,25.33146,symptoms
-50.803,-11.676562,trusted
-59.387203,19.822308,serious
-48.633587,21.462685,difficulty
54.340965,-0.49649203,side
-48.423214,-4.4193215,oppose
-55.099457,8.723873,arrangement
33.790512,27.157108,road
-30.22395,0.7148255,respectfully
-11.78961,-16.908674,unfeigned
-52.283337,17.546152,opportunity
-11.253603,20.654533,survey
38.29263,28.37076,yards
11.554137,31.846302,eye
-23.767391,40.40671,robert
23.711563,26.50683,contrasted
-17.213318,32.852455,gentlemen
-42.014717,25.473642,gained
-42.119987,18.75861,insensible
-46.495926,20.293732,voluntarily
-25.633995,26.713802,noticed
-56.94443,14.954307,gentleness
-55.744186,13.791221,admiration
-40.18495,30.395597,remained
-30.712229,38.538628,few_minutes
0.33992118,-22.98983,kept
-1.465798,36.905247,waiting
35.588135,32.13324,running
-11.429128,49.31322,smiling
-37.3852,18.935476,flutter
-26.74776,-6.059334,compose
-46.435654,25.420414,happening
-25.818083,-3.8733354,chance
21.716854,47.156757,towards
-30.040833,7.5409904,forgot
-29.49343,-25.640348,morrow
-26.10513,2.2966013,happen
-46.003994,6.284651,undoubtedly
-10.281908,9.767552,compared
-3.2969337,11.524614,entire
-38.030785,-8.950602,expect
39.784924,11.6669235,air
-41.772694,-1.1404909,imagined
-35.307564,-9.658878,confess
8.130049,24.64446,nearer
-43.50503,8.318662,mortified
-33.855957,4.2297306,genteel
-30.944584,32.62472,repeatedly
-35.22776,10.585144,bred
-31.02902,-14.912902,seeing
-33.201187,32.07606,perceiving
-34.650494,33.158978,wondering
-49.215828,23.78737,awkward
12.619072,24.884888,abrupt
-35.87598,21.707355,wholly
-36.88465,-10.547186,compare
-36.2615,-2.208325,_him_
48.904507,-43.155697,hundred
-0.47437543,11.553206,plainly
28.174772,23.869648,carrying
-27.460518,38.630356,speaking
10.849959,19.683847,silent
49.69282,-43.46906,forty
-15.44707,3.0315297,makes
1.6103246,6.1951184,grows
19.85539,38.97667,glaring
-41.681915,18.795506,awkwardness
-14.89252,0.7854278,becomes
-17.034338,-23.086924,detestable
-50.32567,26.564117,later
-12.2632675,47.24409,solemnly
-31.0631,22.854555,completely
0.9232517,0.7160402,gross
-13.245422,-0.20651703,appearances
-17.933308,-30.886219,profit
-30.207907,7.5008154,forgetting
-41.682316,-16.912792,inquire
17.094048,-27.631855,book
-2.946892,26.024006,market
-39.391533,-9.573524,disturb
-34.724625,-28.041182,remember
-15.030346,48.827347,"""--"
-34.796494,-19.430233,answer
15.688972,-10.271423,grave
-34.109085,-17.226479,displeasure
12.779948,3.1957138,itself
23.232437,39.481155,held
